id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
1,1,0.0151327,0.00115563,0.0017419,0.00075,1.0,300.89842443393627,0.0,0.0,none,none
2,1,0.0143213,0.013037,0.0102118,0.00075,1.0,300.37621202564947,0.0,0.0,none,none
3,1,0.00944696,0.00479737,0.00514464,0.00075,1.0,300.6582294341661,0.0,0.0,none,none
4,1,0.0109111,0.00425955,0.000707616,0.00075,1.0,300.96689370020397,0.0003565837909944871,0.0,contact,none
5,1,0.00670849,0.000866951,0.0051779,0.00075,1.0,300.67217548028725,0.0,0.0,none,none
6,1,0.0148072,0.0143992,0.00983163,0.00075,1.0,300.3918886062475,0.0,0.0,none,none
7,1,0.0010147,0.000831218,0.00941065,0.00075,1.0,300.417419538522,0.0,0.0,none,none
8,1,0.00451682,0.000645025,0.0146578,0.00075,1.0,300.0490901685804,0.0,0.0003339108242499867,none,contact
9,1,0.0147206,0.0139046,0.0127193,0.00075,1.0,300.1871930694675,0.0,0.0,none,none
10,1,0.00355315,0.0144407,0.00649175,0.00075,1.0,300.56850526193614,0.0,0.0,none,none
11,1,0.00900278,0.0131608,0.00991587,0.00075,1.0,300.36021249522616,0.0,0.0,none,none
12,1,0.00433361,0.00239023,0.0146814,0.00075,1.0,300.04527275660354,0.0,0.00042696187013749435,none,contact
13,1,0.0106765,0.0141214,0.00590043,0.00075,1.0,300.63014789693636,0.0,0.0,none,none
14,1,0.00881584,0.0110499,0.00511223,0.00075,1.0,300.6742965643784,0.0,0.0,none,none
15,1,0.00440735,0.00171469,0.00676586,0.00075,1.0,300.57059639470737,0.0,0.0,none,none
16,1,0.00732712,0.00481976,0.00574086,0.00075,1.0,300.6429598922153,0.0,0.0,none,none
17,1,0.0129534,0.00863682,0.0112829,0.00075,1.0,300.29135292264283,0.0,0.0,none,none
18,1,0.014561,0.00517853,0.00553652,0.00075,1.0,300.6437631071785,0.0,0.0,none,none
19,1,0.00489308,0.00282388,0.00927113,0.00075,1.0,300.4180566862773,0.0,0.0,none,none
20,1,0.00520413,0.0128654,0.00795112,0.00075,1.0,300.48841878522325,0.0,0.0,none,none
21,1,0.0131483,0.0128473,0.00355844,0.00075,1.0,300.75629475103455,0.0,0.0,none,none
22,1,0.0101335,0.00352324,0.00755119,0.00075,1.0,300.5506663780868,0.0,0.0,none,none
23,1,0.00344209,0.0149641,0.00780268,0.00075,1.0,300.50651369505323,0.0,0.0,none,none
24,1,0.0065052,0.0126342,0.00859981,0.00075,1.0,300.4557453214289,0.0,0.0,none,none
25,1,0.0151499,0.0117645,0.0146206,0.00075,1.0,300.1771257038701,0.0,0.0,none,none
26,1,0.00331565,0.0101723,0.00853776,0.00075,1.0,300.4543131045374,0.0,0.0,none,none
27,1,0.00614201,0.00943366,0.0120799,0.00075,1.0,300.2246888068874,0.0,0.0,none,none
28,1,0.00809682,0.0118118,0.00060256,0.00075,1.0,300.94870933315235,0.0006650714247357196,0.0,contact,none
29,1,0.00901365,0.00584643,0.0138838,0.00075,1.0,300.1013512352933,0.0,0.0,none,none
30,1,0.00360533,0.00803064,0.00957249,0.00075,1.0,300.3863158041817,0.0,0.0,none,none
31,1,0.00154186,0.012482,0.00257877,0.00075,1.0,300.7821033683548,0.0,0.0,none,none
32,1,0.00803572,0.00260863,0.00192811,0.00075,1.0,300.8676093724631,0.0,0.0,none,none
33,1,0.0117285,0.0120384,0.00640567,0.00075,1.0,300.575580870203,0.0,0.0,none,none
34,1,0.00589282,0.0104346,0.00926257,0.00075,1.0,300.420196646224,0.0,0.0,none,none
35,1,0.0014993,0.0125015,0.0126506,0.00075,1.0,300.17712570386993,0.0,0.0,none,none
36,1,0.00455226,0.00648969,0.0147271,0.00075,1.0,300.0537438347138,0.0,0.0005651516951680356,none,contact
37,1,0.00519157,0.00363314,0.0146867,0.00075,1.0,300.0583689411522,0.0,0.00044519258591232833,none,contact
38,1,0.00935738,0.00719085,0.0025238,0.00075,1.0,300.833981961268,0.0,0.0,none,none
39,1,0.00904302,0.0137127,0.00310217,0.00075,1.0,300.7881909045582,0.0,0.0,none,none
40,1,0.0135203,0.00288739,0.00207765,0.00075,1.0,300.8883696172162,0.0,0.0,none,none
41,1,0.000439146,0.0110944,0.0134521,0.00075,1.0,300.1771257038701,0.0,0.0,none,none
42,1,0.00988317,0.0135683,0.0110293,0.00075,1.0,300.3159369738107,0.0,0.0,none,none
43,1,0.0141238,0.00807977,0.00377993,0.00075,1.0,300.7553708229551,0.0,0.0,none,none
44,1,0.00200279,0.00132408,0.0126816,0.00075,1.0,nan,0.0,0.0,none,none
45,1,0.0102279,0.0128672,0.00336011,0.00075,1.0,300.78796933470267,0.0,0.0,none,none
46,1,0.00295233,0.0096089,0.0147241,0.00075,1.0,300.0466608299098,0.0,0.0005571323348642633,none,contact
47,1,0.00518597,0.00873135,0.000823127,0.00075,1.0,nan,0.0,0.0,none,none
48,1,0.00133145,0.00697416,0.0113659,0.00075,1.0,300.27737922667256,0.0,0.0,none,none
49,1,0.00446207,0.000609924,0.00765116,0.00075,1.0,300.500582767139,0.0,0.0,none,none
50,1,0.00831433,0.000220829,0.0128202,0.00075,1.0,300.17446471131086,0.0,0.0,none,none
51,1,0.00464623,0.00358161,0.000637897,0.00075,1.0,300.9422491812068,0.0005799215464181341,0.0,contact,none
52,1,0.00751657,0.0133117,0.00783416,0.00075,1.0,300.5029315665889,0.0,0.0,none,none
53,1,0.00837038,0.00561283,0.0045936,0.00075,1.0,300.71670912181884,0.0,0.0,none,none
54,1,0.0131996,0.00924544,0.000649426,0.00075,1.0,300.9551730976551,0.0005492922719281603,0.0,contact,none
55,1,0.000778654,0.00867041,0.00876685,0.00075,1.0,300.43636205124244,0.0,0.0,none,none
56,1,0.0111335,0.00654266,0.000629808,0.00075,1.0,300.94909217220925,0.0006004798081534465,0.0,contact,none
57,1,0.0117349,0.0129254,0.00322802,0.00075,1.0,300.7825714234733,0.0,0.0,none,none
58,1,0.00100069,0.00971544,0.0128179,0.00075,1.0,300.1871706214835,0.0,0.0,none,none
59,1,0.00213613,0.00532787,0.00279534,0.00075,1.0,300.83578596942857,0.0,0.0,none,none
60,1,0.0120355,0.013347,0.00068661,0.00075,1.0,300.9535496839652,0.00043608485412818446,0.0,contact,none
61,1,0.0110029,0.00961298,0.00729321,0.00075,1.0,300.5514353024303,0.0,0.0,none,none
62,1,0.0060172,0.0129855,0.0130881,0.00075,1.0,300.17222099702235,0.0,0.0,none,none
63,1,0.00992413,0.0133021,0.00053523,0.00075,1.0,300.93428383027054,0.0008026892300261665,0.0,contact,none
64,1,0.00293915,0.00172612,0.00892091,0.00075,1.0,300.46001615752346,0.0,0.0,none,none
65,1,0.0141194,0.00470703,0.00433182,0.00075,1.0,300.72574632867577,0.0,0.0,none,none
66,1,0.00121268,0.0113235,0.00138436,0.00075,1.0,300.89899783715435,0.0,0.0,none,none
67,1,0.00688462,0.00627852,0.00651933,0.00075,1.0,300.605174747229,0.0,0.0,none,none
68,1,0.014513,0.00303612,0.00319182,0.00075,1.0,300.8260483745013,0.0,0.0,none,none
69,1,0.00707004,0.0133918,0.0112428,0.00075,1.0,300.28679888758944,0.0,0.0,none,none
70,1,0.0100237,0.00090997,0.00807165,0.00075,1.0,300.4850115761976,0.0,0.0,none,none
71,1,0.00294313,0.00540802,0.00424802,0.00075,1.0,300.7393001465631,0.0,0.0,none,none
72,1,0.00202257,0.0139033,0.0111178,0.00075,1.0,300.29542762648896,0.0,0.0,none,none
73,1,0.00319117,0.000773919,0.00404224,0.00075,1.0,300.73594296035185,0.0,0.0,none,none
74,1,0.00411156,0.0111401,0.00131896,0.00075,1.0,300.8989841786264,0.0,0.0,none,none
75,1,0.00365903,0.00848651,0.0109622,0.00075,1.0,300.2937142634701,0.0,0.0,none,none
76,1,0.0139297,0.00441449,0.000810209,0.00075,1.0,300.91950220884087,0.0,0.0,none,none
77,1,0.0132174,0.0116445,0.00633496,0.00075,1.0,300.59530961539144,0.0,0.0,none,none
78,1,0.0152694,0.0114629,0.000730223,0.00075,1.0,300.95509880788654,0.00024357955579235304,0.0,contact,none
79,1,2.10957e-05,0.0124219,0.0128926,0.00075,1.0,300.17712570387,0.0,0.0,none,none
80,1,0.00812884,0.00672759,0.00191333,0.00075,1.0,300.8706728665424,0.0,0.0,none,none
81,1,0.0139239,0.0132632,0.0116239,0.00075,1.0,300.31153005375455,0.0,0.0,none,none
82,1,0.0143449,0.00874883,0.0113934,0.00075,1.0,300.3023044481572,0.0,0.0,none,none
83,1,0.00970284,0.0148041,0.0072549,0.00075,1.0,300.54163601248956,0.0,0.0,none,none
84,1,0.0141921,0.0016198,0.00281419,0.00075,1.0,300.8984244339362,0.0,0.0,none,none
85,1,0.0124835,0.0087772,0.00175103,0.00075,1.0,300.8722983690856,0.0,0.0,none,none
86,1,0.00855338,0.00550281,0.00613339,0.00075,1.0,300.62969826548755,0.0,0.0,none,none
87,1,0.00574114,0.00670103,0.000719644,0.00075,1.0,300.95458563134844,0.0003017747504348237,0.0,contact,none
88,1,0.00946706,0.00689528,0.0146936,0.00075,1.0,300.0411496388911,0.0,0.0004678636965520007,none,contact
