id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
1,1,0.00610135,0.00588391,0.000726457,0.00075,1.0,300.9560431919866,0.0002657611709787568,0.0,contact,none
2,1,0.0117176,0.00471581,0.0147385,0.00075,1.0,300.05440631059173,0.0,0.0005946397552731436,none,contact
3,1,0.0131593,0.00653798,0.0111459,0.00075,1.0,300.28507029505687,0.0,0.0,none,none
4,1,0.00564264,0.00496125,0.00781939,0.00075,1.0,300.48470046103085,0.0,0.0,none,none
5,1,0.0128613,0.0104839,0.0118079,0.00075,1.0,300.24673168388426,0.0,0.0,none,none
6,1,0.0107325,0.0109337,0.0120231,0.00075,1.0,300.25632177094815,0.0,0.0,none,none
7,1,0.015305,0.00018287,0.0146392,0.00075,1.0,300.04665753143917,0.0,0.00023600092913228927,none,contact
8,1,0.000408094,0.0135494,0.0105787,0.00075,1.0,300.34108506676813,0.0,0.0,none,none
9,1,0.00321948,0.00530743,0.00063973,0.00075,1.0,300.9469130889213,0.000575160847068018,0.0,contact,none
10,1,0.0151601,0.0113209,0.00665277,0.00075,1.0,300.6054954408676,0.0,0.0,none,none
11,1,0.0133263,0.0106422,0.00707602,0.00075,1.0,300.5559343365135,0.0,0.0,none,none
12,1,0.00350727,0.00257492,0.00679885,0.00075,1.0,300.5734827749949,0.0,0.0,none,none
13,1,0.00929778,0.00416015,0.000599523,0.00075,1.0,300.9435845385063,0.0006718861510702539,0.0,contact,none
14,1,0.0122971,0.0117598,0.00403535,0.00075,1.0,300.7405838992092,0.0,0.0,none,none
15,1,0.00324935,0.00513299,0.00402231,0.00075,1.0,300.71888398936676,0.0,0.0,none,none
16,1,0.0141789,0.0152014,0.00722503,0.00075,1.0,300.54508592286174,0.0,0.0,none,none
17,1,0.013219,0.012258,0.0145919,0.00075,1.0,nan,0.0,0.0,none,none
18,1,0.00420246,0.00130552,0.00695997,0.00075,1.0,300.5472584001913,0.0,0.0,none,none
19,1,0.00672953,0.00154997,0.00292604,0.00075,1.0,300.7774118836447,0.0,0.0,none,none
20,1,0.0134272,0.00509974,0.014677,0.00075,1.0,300.04331284272195,0.0,0.00041121337350736404,none,contact
21,1,0.0102559,0.0122012,0.0118239,0.00075,1.0,300.2583736878642,0.0,0.0,none,none
22,1,0.000906484,0.00876343,0.00203325,0.00075,1.0,300.8522531341615,0.0,0.0,none,none
23,1,0.0118628,0.0103961,0.0128577,0.00075,1.0,300.1796325681818,0.0,0.0,none,none
24,1,0.00902999,0.000306356,0.00366445,0.00075,1.0,300.71080196583375,0.0,0.0,none,none
25,1,0.00788632,0.00726696,0.00880959,0.00075,1.0,300.40908968065787,0.0,0.0,none,none
26,1,0.0110799,0.00823283,0.000663952,0.00075,1.0,300.9406823093677,0.0005080787340560516,0.0,contact,none
27,1,0.0059405,0.00306427,0.000684223,0.00075,1.0,300.95062005027637,0.0004442195403176228,0.0,contact,none
28,1,0.00746832,0.000537919,0.00200279,0.00075,1.0,300.87746589625635,0.0,0.0,none,none
29,1,0.000128037,0.0123656,0.011289,0.00075,1.0,300.27245804822655,0.0,0.0,none,none
30,1,0.000594973,0.010543,0.01466,0.00075,1.0,300.0399138459962,0.0,0.00034365162381589694,none,contact
31,1,0.0103333,0.0153605,0.0146544,0.00075,1.0,300.04699769572767,0.0,0.0003182710143121796,none,contact
32,1,0.00672603,0.0109501,0.00283634,0.00075,1.0,nan,0.0,0.0,none,none
33,1,0.0062957,0.00446283,0.00106237,0.00075,1.0,300.91123261604474,0.0,0.0,none,none
34,1,0.00474988,0.0135997,0.000701458,0.00075,1.0,300.94581394917543,0.00038160974830315873,0.0,contact,none
35,1,0.00452433,0.000908892,0.00177293,0.00075,1.0,300.8687187085584,0.0,0.0,none,none
36,1,0.00080875,0.00797313,0.0051201,0.00075,1.0,300.66686810336313,0.0,0.0,none,none
37,1,0.00281459,0.0128358,0.00575629,0.00075,1.0,300.5539568621274,0.0,0.0,none,none
38,1,0.00174726,0.00828256,0.00362045,0.00075,1.0,300.7668480490288,0.0,0.0,none,none
39,1,0.0069253,0.0121949,0.0140525,0.00075,1.0,300.08815000761547,0.0,0.0,none,none
40,1,0.00496708,0.00232708,0.0121734,0.00075,1.0,300.2084194342596,0.0,0.0,none,none
41,1,0.0148507,0.00255031,0.0102542,0.00075,1.0,nan,0.0,0.0,none,none
42,1,0.00608516,0.00257268,0.0147232,0.00075,1.0,300.0657579171201,0.0,0.0005547039197187145,none,contact
43,1,0.00987886,0.0124054,0.00710925,0.00075,1.0,300.52359422226095,0.0,0.0,none,none
44,1,0.0093316,0.0115426,0.00824901,0.00075,1.0,300.4586818374967,0.0,0.0,none,none
45,1,0.000498389,0.00925524,0.00931856,0.00075,1.0,300.40137098967347,0.0,0.0,none,none
46,1,0.0073139,0.00927887,0.000676633,0.00075,1.0,300.9518459653466,0.00046914922998977617,0.0,contact,none
47,1,0.00763379,0.0018985,0.00582374,0.00075,1.0,nan,0.0,0.0,none,none
48,1,0.00828365,0.00668188,0.0121186,0.00075,1.0,300.2286002108915,0.0,0.0,none,none
49,1,0.00600109,0.0135858,0.00150731,0.00075,1.0,300.9091271159125,0.0,0.0,none,none
50,1,0.0113682,0.00191826,0.00963399,0.00075,1.0,300.37470993399927,0.0,0.0,none,none
51,1,0.0141013,0.0103253,0.00832272,0.00075,1.0,nan,0.0,0.0,none,none
52,1,0.00522192,0.0137534,0.00359735,0.00075,1.0,300.7745512832349,0.0,0.0,none,none
53,1,0.00340968,0.00929335,0.013039,0.00075,1.0,300.1804042443875,0.0,0.0,none,none
54,1,0.00444588,0.00989183,0.00761027,0.00075,1.0,nan,0.0,0.0,none,none
55,1,0.00648051,0.00585378,0.0100765,0.00075,1.0,300.3786217845303,0.0,0.0,none,none
56,1,0.00852074,0.00341972,0.00860685,0.00075,1.0,300.41332862266336,0.0,0.0,none,none
57,1,0.00476171,0.00195092,0.000726542,0.00075,1.0,300.943738849149,0.0002652809831103615,0.0,contact,none
58,1,0.00314155,0.0052685,0.00818987,0.00075,1.0,300.4658904020057,0.0,0.0,none,none
59,1,0.00605247,0.00440487,0.00969835,0.00075,1.0,300.35582108452303,0.0,0.0,none,none
60,1,0.00284525,0.00665236,0.000679316,0.00075,1.0,300.94665446988665,0.00046049104225815297,0.0,contact,none
61,1,0.0013122,0.00824075,0.00068703,0.00075,1.0,300.95377837349207,0.00043463778022624763,0.0,contact,none
62,1,0.0151343,0.0153013,0.0129065,0.00075,1.0,300.1537823626779,0.0,0.0,none,none
63,1,0.00602605,0.0100457,0.00836521,0.00075,1.0,300.4511836902817,0.0,0.0,none,none
64,1,0.00344849,0.0126531,0.0037613,0.00075,1.0,300.7396998144751,0.0,0.0,none,none
